date,open,high,low,close,volume,div,split
2017-07-03,124.99,125.30,124.75,124.75,1645700,,
2017-07-05,124.98,125.02,124.39,124.89,2167500,,
2017-07-06,124.44,124.55,123.56,123.66,1881800,,
2017-07-07,123.96,124.62,123.90,124.52,1709700,,
2017-07-10,124.50,124.83,124.36,124.61,1404700,,
2017-07-11,124.53,124.73,123.83,124.58,1560200,,
2017-07-12,125.20,125.63,125.10,125.47,1993100,,
2017-07-13,125.56,125.76,125.31,125.67,1514100,,
2017-07-14,125.77,126.50,125.65,126.23,1410900,,
2017-07-17,126.28,126.45,126.12,126.23,1798400,,
2017-07-18,126.11,126.33,125.78,126.31,2010000,,
2017-07-19,126.51,127.05,126.51,127.04,1276400,,
2017-07-20,127.28,127.28,126.80,127.12,1463800,,
2017-07-21,126.81,126.99,126.64,126.95,1819500,,
2017-07-24,126.91,127.06,126.69,126.96,4897700,,
2017-07-25,127.51,127.57,127.20,127.38,1709400,,
2017-07-26,127.55,127.60,127.17,127.29,1624400,,
2017-07-27,127.58,127.58,126.31,127.07,1707800,,
2017-07-28,126.78,126.96,126.54,126.86,1651800,,
2017-07-31,127.11,127.18,126.62,126.79,1496600,,
2017-08-01,127.18,127.21,126.80,127.05,1790600,,
2017-08-02,127.14,127.14,126.37,126.93,2929400,,
2017-08-03,126.90,126.91,126.52,126.64,2582500,,
2017-08-04,127.00,127.07,126.70,126.91,972400,,
2017-08-07,127.06,127.18,126.88,127.16,1114700,,
2017-08-08,127.05,127.72,126.61,126.81,1360300,,
2017-08-09,126.35,126.69,126.17,126.67,1679900,,
2017-08-10,126.14,126.21,124.80,124.81,2455300,,
2017-08-11,124.94,125.33,124.80,125.04,2039100,,
2017-08-14,125.80,126.43,125.61,126.32,1467400,,
2017-08-15,126.61,126.63,126.08,126.20,1523000,,
2017-08-16,126.50,126.80,126.23,126.43,1379800,,
2017-08-17,126.09,126.29,124.42,124.42,3440500,,
2017-08-18,124.48,124.94,123.95,124.21,2836500,,
2017-08-21,124.22,124.48,123.79,124.39,1627300,,
2017-08-22,124.73,125.75,124.56,125.64,2089500,,
2017-08-23,125.07,125.51,125.02,125.26,1268800,,
2017-08-24,125.50,125.63,124.94,125.06,1381700,,
2017-08-25,125.42,125.85,125.24,125.36,1158200,,
2017-08-28,125.66,125.66,125.11,125.41,1787900,,
2017-08-29,124.59,125.62,124.52,125.46,1312300,,
2017-08-30,125.46,126.28,125.38,126.12,1730600,,
2017-08-31,126.46,127.14,126.46,126.98,3384400,,
2017-09-01,127.23,127.46,127.12,127.27,2122600,,
2017-09-05,126.92,127.10,125.69,126.29,2319000,,
2017-09-06,126.69,126.86,126.32,126.64,1449900,,
2017-09-07,126.96,126.96,126.32,126.58,1218600,,
2017-09-08,126.35,126.74,126.27,126.49,1206100,,
2017-09-11,127.15,127.91,127.15,127.85,1346500,,
2017-09-12,128.04,128.34,128.00,128.34,2264200,,
2017-09-13,128.23,128.41,128.12,128.40,1692500,,
2017-09-14,128.23,128.48,128.07,128.36,1493200,,
2017-09-15,128.31,128.62,128.20,128.60,1531300,,
2017-09-18,128.85,129.10,128.69,128.91,1792300,,
2017-09-19,129.06,129.10,128.85,128.97,1241700,,
2017-09-20,129.10,129.21,128.60,129.18,1729200,,
2017-09-21,129.12,129.13,128.72,128.82,1730600,,
2017-09-22,128.14,128.44,127.99,128.37,1601600,0.553,
2017-09-25,128.24,128.43,127.69,128.16,2186000,,
2017-09-26,128.35,128.51,128.11,128.19,1851500,,
2017-09-27,128.84,129.10,128.17,128.89,2374400,,
2017-09-28,128.82,129.13,128.66,129.10,1484800,,
2017-09-29,129.02,129.56,129.01,129.52,1720600,,
2017-10-02,129.64,130.20,129.55,130.20,2678000,,
2017-10-03,130.31,130.50,130.13,130.46,1825100,,
2017-10-04,130.45,130.78,130.30,130.59,1495700,,
2017-10-05,130.73,131.34,130.72,131.28,2387200,,
2017-10-06,131.06,131.23,130.91,131.19,1635000,,
2017-10-09,131.30,131.36,130.76,130.93,1012100,,
2017-10-10,131.25,131.48,130.94,131.24,2915300,,
2017-10-11,131.24,131.43,131.10,131.42,2012700,,
2017-10-12,131.16,131.45,131.12,131.26,2171200,,
2017-10-13,131.55,131.59,131.28,131.36,1543900,,
2017-10-16,131.50,131.65,131.27,131.45,1789500,,
2017-10-17,131.50,131.57,131.34,131.51,1340600,,
2017-10-18,131.80,131.83,131.57,131.68,1470900,,
2017-10-19,131.25,131.71,130.94,131.71,1942600,,
2017-10-20,132.07,132.45,132.07,132.42,1751000,,
2017-10-23,132.63,132.68,131.79,131.86,1755700,,
2017-10-24,132.16,132.23,131.89,132.09,1574400,,
2017-10-25,131.91,131.95,130.69,131.40,2186500,,
2017-10-26,131.72,132.01,131.49,131.57,5396300,,
2017-10-27,131.94,132.67,131.76,132.64,2672600,,
2017-10-30,131.94,132.54,131.90,132.06,1688900,,
2017-10-31,132.27,132.50,132.12,132.33,2378300,,
2017-11-01,132.83,133.03,132.17,132.44,2275500,,
2017-11-02,132.34,132.53,131.82,132.47,5097200,,
2017-11-03,132.54,132.89,132.28,132.82,2677400,,
2017-11-06,132.77,133.17,132.75,133.07,2017700,,
2017-11-07,133.16,133.33,132.53,132.84,2527400,,
2017-11-08,132.73,133.12,132.55,133.06,1267700,,
2017-11-09,132.38,132.74,131.62,132.52,4320300,,
2017-11-10,132.24,132.63,132.17,132.54,2042100,,
2017-11-13,132.11,132.75,132.08,132.61,1876000,,
2017-11-14,132.22,132.42,131.79,132.37,3776500,,
2017-11-15,131.79,132.08,131.21,131.69,1772400,,
2017-11-16,132.11,133.10,132.11,132.89,1730600,,
2017-11-17,132.64,132.91,132.61,132.64,4850200,,
2017-11-20,132.82,133.05,132.68,132.98,1805700,,
2017-11-21,133.44,133.94,133.42,133.90,1956900,,
2017-11-22,133.94,134.00,133.69,133.80,1295600,,
2017-11-24,134.08,134.13,133.98,134.11,670500,,
2017-11-27,134.12,134.29,133.87,133.97,1754300,,
2017-11-28,134.25,135.36,134.14,135.30,2922900,,
2017-11-29,135.46,135.79,135.02,135.30,2066300,,
2017-11-30,135.88,136.92,135.78,136.34,2854400,,
2017-12-01,136.28,136.50,134.04,136.07,3585700,,
2017-12-04,137.04,137.38,135.88,135.89,3119400,,
2017-12-05,136.09,136.33,135.23,135.31,2583300,,
2017-12-06,135.34,135.46,135.00,135.23,2835600,,
2017-12-07,135.14,135.94,135.08,135.77,1537600,,
2017-12-08,136.37,136.52,136.07,136.48,1502600,,
2017-12-11,136.50,136.83,136.48,136.80,1934300,,
2017-12-12,136.98,137.25,136.81,136.95,1517200,,
2017-12-13,137.03,137.43,136.91,136.97,1858800,,
2017-12-14,137.22,137.24,136.27,136.33,1856100,,
2017-12-15,136.95,137.83,136.87,137.55,2293000,,
2017-12-18,138.26,138.68,138.26,138.50,2696300,,
2017-12-19,138.72,138.72,137.90,137.94,3642100,,
2017-12-20,138.50,138.55,137.68,137.93,2522200,,
2017-12-21,137.62,137.93,137.39,137.57,2111200,0.673,
2017-12-22,137.64,137.86,137.19,137.52,1926000,,
2017-12-26,137.34,137.52,137.29,137.41,2051300,,
2017-12-27,137.58,137.72,137.34,137.46,2242400,,
2017-12-28,137.79,137.81,137.51,137.76,2936500,,
2017-12-29,138.08,138.10,137.15,137.25,2256500,,
2018-01-02,137.75,138.23,137.44,138.22,3699700,,
2018-01-03,138.39,139.10,138.30,139.02,3052300,,
2018-01-04,139.42,139.81,139.35,139.55,2572400,,
2018-01-05,140.02,140.44,139.72,140.37,2188500,,
2018-01-08,140.31,140.77,140.10,140.69,2655300,,
2018-01-09,140.92,141.31,140.71,140.95,2625200,,
2018-01-10,140.57,140.85,140.07,140.73,2014900,,
2018-01-11,141.00,141.92,140.97,141.92,2188000,,
2018-01-12,142.08,142.85,142.00,142.75,2661800,,
2018-01-16,143.53,143.82,141.71,142.12,3973400,,
2018-01-17,142.72,143.64,142.25,143.43,2756400,,
2018-01-18,143.42,143.58,142.90,143.18,2705800,,
2018-01-19,143.49,143.93,143.19,143.92,2119000,,
2018-01-22,143.84,145.06,143.84,145.06,2849900,,
2018-01-23,145.10,145.57,144.92,145.42,2261300,,
2018-01-24,145.85,146.11,144.63,145.28,3409300,,
2018-01-25,145.84,145.84,144.87,145.34,4234600,,
2018-01-26,145.82,146.87,145.63,146.86,1995900,,
2018-01-29,146.58,146.82,145.82,145.90,2688200,,
2018-01-30,144.74,145.15,144.15,144.38,4898200,,
2018-01-31,144.94,145.24,143.79,144.43,4670200,,
2018-02-01,143.98,145.02,143.84,144.37,2924800,,
2018-02-02,143.51,143.68,141.24,141.30,5323600,,
2018-02-05,140.21,141.40,135.15,135.74,10357400,,
2018-02-06,133.26,138.24,132.50,137.96,10791200,,
2018-02-07,137.83,139.56,137.35,137.35,6176300,,
2018-02-08,137.53,137.80,132.35,132.41,7683300,,
2018-02-09,133.90,135.21,129.84,134.23,9474000,,
2018-02-12,135.35,136.85,134.23,136.02,4251900,,
2018-02-13,135.34,136.70,135.01,136.45,2973000,,
2018-02-14,135.62,138.55,135.57,138.36,3076800,,
2018-02-15,139.33,140.05,137.95,140.05,2853000,,
2018-02-16,139.68,141.23,139.67,140.11,2813100,,
2018-02-20,139.56,140.44,138.82,139.27,2490000,,
2018-02-21,139.45,140.96,138.61,138.62,2182200,,
2018-02-22,139.19,140.09,138.38,138.71,2111700,,
2018-02-23,139.45,140.86,139.14,140.86,1439500,,
2018-02-26,141.50,142.41,141.04,142.34,1765700,,
2018-02-27,142.41,142.86,140.55,140.55,2305100,,
2018-02-28,141.18,141.40,138.97,139.00,2290500,,
2018-03-01,139.07,139.88,136.40,137.35,4846700,,
2018-03-02,136.28,138.51,135.83,138.24,3021300,,
2018-03-05,137.55,140.15,137.50,139.80,2916600,,
2018-03-06,140.36,140.61,139.32,140.31,2788000,,
2018-03-07,139.05,140.61,138.97,140.43,2569100,,
2018-03-08,140.83,141.03,140.11,140.96,2307500,,
2018-03-09,141.79,143.30,141.55,143.30,2325100,,
2018-03-12,143.49,143.85,142.96,143.22,1999200,,
2018-03-13,143.86,144.14,142.01,142.33,2080500,,
2018-03-14,142.90,142.99,141.35,141.61,2103100,,
2018-03-15,141.96,142.22,141.11,141.42,1927900,,
2018-03-16,141.58,142.19,141.58,141.66,2641400,,
2018-03-19,141.16,141.40,138.86,139.84,3154300,,
2018-03-20,140.00,140.42,139.66,140.05,1672000,,
2018-03-21,140.05,141.24,139.78,139.93,2106700,,
2018-03-22,138.15,138.61,135.85,135.95,3130600,0.566,
2018-03-23,136.13,136.44,133.03,133.10,5697000,,
2018-03-26,135.09,136.73,133.76,136.61,3859500,,
2018-03-27,137.18,137.31,133.43,134.19,3309900,,
2018-03-28,134.36,135.19,133.23,133.88,4740000,,
2018-03-29,134.49,136.59,134.16,135.72,2346400,,
2018-04-02,135.29,135.57,131.26,132.63,5703700,,
2018-04-03,133.35,134.54,132.35,134.28,3737200,,
2018-04-04,132.19,136.10,132.10,135.79,2928000,,
2018-04-05,136.65,137.23,136.11,136.74,2683600,,
2018-04-06,135.73,136.54,132.92,133.87,4942600,,
2018-04-09,134.72,136.30,134.16,134.32,2239400,,
2018-04-10,136.00,136.97,135.46,136.50,2153900,,
2018-04-11,135.67,136.83,135.40,135.87,2063800,,
2018-04-12,136.73,137.53,136.51,136.97,1858700,,
2018-04-13,137.72,137.75,136.01,136.58,2192600,,
2018-04-16,137.54,138.15,136.97,137.72,2892600,,
2018-04-17,138.73,139.53,138.43,139.17,2219900,,
2018-04-18,139.54,139.85,139.09,139.36,1554400,,
2018-04-19,138.98,139.18,138.02,138.60,4003900,,
2018-04-20,138.56,138.67,137.03,137.50,1669600,,
2018-04-23,137.78,138.16,136.81,137.45,2033700,,
2018-04-24,138.10,138.19,134.86,135.80,3053500,,
2018-04-25,135.77,136.25,134.61,135.95,2275400,,
2018-04-26,136.52,137.68,136.25,137.24,1284600,,
